id,en,jp,trans
0-chapter_name,,第1話 浮いてる！？不思議な空の園,第1話 浮在空中！？不可思议的空之园
0-synopsis,,美墨なぎさと雪城ほのかは、別世界「光の園」からやって来たメップルとミップルの力によって、光の使者プリキュアとして闇の魔物ザケンナーと戦っていた。ある日、光の園の長老から「とある世界で闇の世界ドツクゾーンの住人の力が膨れ上がっている」と知らされたなぎさ達は、闇の力から全ての世界を守るため、見知らぬ世界「空の園」へと送り込まれるのだった。,美墨渚と雪城穗乃香は，別世界「光の園」からやって来た梅普鲁と米普鲁の力によって，光の使者プリキュアとして闇の魔物ザケンナーと戦っていた。ある日，光の園の長老から「とある世界で闇の世界ドツクゾーンの住人の力が膨れ上がっている」と知らされた渚達は，闇の力から全ての世界を守るため，見知らぬ世界「空之园」へと送り込まれるのだった。
13,,はぁ……,哈啊……
14,,<span class='scene-font-katari'>学校からの帰り道で溜め息をつくのは</span><br><span class='scene-font-katari'>美墨なぎさ。</span>,<span class='scene-font-katari'>在学校回家路上唉声叹气的是</span><br><span class='scene-font-katari'>美墨渚。</span>
15,,<span class='scene-font-katari'>私立ベローネ学院女子中等部に通う</span><br><span class='scene-font-katari'>勉強はちょっと苦手な２年生。</span>,<span class='scene-font-katari'>在私立菲诺奈学院女子初中部上学的</span><br><span class='scene-font-katari'>学习不大行的2年级生。</span>
16,,どうしたの、なぎさ。<br>今日、ずっと元気ないわよ？,怎么了，渚。<br>今天一直没什么精神哦？
17,,<span class='scene-font-katari'>同じくベローネ学院に通う２年生の</span><br><span class='scene-font-katari'>雪城ほのかは、なぎさの親友である。</span>,<span class='scene-font-katari'>这是一样在菲诺奈学院就读的2年级生</span><br><span class='scene-font-katari'>雪城穗乃香，是渚的挚友。</span>
18,,明日のテストがヤバくって、<br>マジ憂鬱、崖っぷち……,明天的测验要遭重了，<br>真的忧郁，摇摇欲坠的……
19,,日頃から勉強しておかないからメポ。<br>学力というのは、<br>普段の積み重ねこそが大事なんだメポ。,都是你没有每天学习梅波。<br>学习能力这种东西，<br>平日的积累才是最重要的梅波。
20,,かっちーん……,好烦……
22,,私が珍しくやる気出しても……,难得人家想认真的……
23,,メップルが、ミップルに会いたいメポ～<br>とかなんとか言ったりして<br>騒いだりするから身が入らないの！,都是梅普鲁老是喊着<br>想要见米普鲁梅波～之类的，<br>吵得我根本读不进去！
24,,そ、それは……メポ……,那，那个是……梅波……
25,,なぎさ、メップル……<br>ケンカはやめるミポ。,渚，梅普鲁……<br>不要吵架啊米波。
26,,ふふ。大丈夫よミップル。<br>だって……,呼呼。没事的米普鲁。<br>毕竟……
27,,じゃあお詫びに、<br>とっておきのたこ焼きを<br>なぎさにご馳走してあげるメポ！,那为了给你道歉，<br>我来请渚你吃<br>好大的章鱼烧吧梅波！
28,,たこ焼き！？,章鱼烧！？
29,,だからなぎさ、機嫌をなおすメポ。,毕竟要让渚原谅嘛梅波。
30,,そ、そこまで言うなら……,既，既然你都这么说了……
31,,ね？　仲直り。<br>いつものことだから。,看？　和好了。<br>一直都这样嘛。
32,,ふふ、よかったミポ。,呼呼，太好了米波。
33,,でもメップル、どうやってなぎさに<br>タコ焼きをご馳走するの？,但是梅普鲁，怎么才能请渚<br>吃到章鱼烧呢？
34,,そういえば。<br>メップルが料理してるトコなんて<br>見たことない。,这么说来。<br>从来没见过梅普鲁你<br>做料理啊。
35,,え？　そ、それはメポ～……,呃？　那，那个是梅波～……
36,,……まさか私の機嫌を取るために<br>とっさに嘘ついたんじゃ<br>ないでしょうね？,……难道说为了让我原谅你，<br>立刻想到扯这个谎吗？
37,,ほのか、<br>またふたりのケンカが始まりそうミポ。,穗乃香，<br>他们两个又开始吵架了米波。
38,,あはは……ヤブヘビ……,啊哈哈……自寻烦恼……
39,,<span class='scene-font-katari'>いつもの調子で下校する</span><br><span class='scene-font-katari'>なぎさとほのかだったが──</span>,<span class='scene-font-katari'>一如既往地离校的</span><br><span class='scene-font-katari'>渚跟穗乃香──</span>
40,,ああ、今夜中に詰め込まないと……<br>また下手な点取ったら<br>お母さんに怒られるー……,唉唉，今晚不硬读进去的话……<br>再拿到不好的成绩，<br>妈妈就要生气了ー……
41,,<span class='scene-font-katari'>目の前に迫った現実が、</span><br><span class='scene-font-katari'>再びなぎさの頭を悩ませる。</span>,<span class='scene-font-katari'>为了迫在眉睫的现实，</span><br><span class='scene-font-katari'>渚的头再次烦恼起来了。</span>
42,,いい、メップル。<br>今日だけは勉強の邪魔しないでよね！,听好了，梅普鲁。<br>今天的学习千万别再妨碍我了！
43,,まったく、たまには静かにしててよね。<br>私にだって、テレパシーってものが<br>あるんですからね！,真是的，偶然也给我安静一点啊。<br>就算是我，也是有心灵感应（telepathy）的啊！
44,,なぎさにテレパシーは<br>ないと思うけど……それを言うなら<br>プライバシーかな？,我觉得渚你应该没有心灵感应……应该是<br>隐私（privacy）吧？
45,,でも、メップルたちがいたおかげで<br>私たちは出会えたんじゃない？,但是，都是多亏了梅普鲁他们，<br>我们才能相遇的吧？
46,,まあ……それは確かに。,嘛……这倒是真的啦。
47,,……私たちの出会いか……,……我们的相遇吗……
51,,<span class='scene-font-katari'>運動が得意で勉強が苦手ななぎさと、</span><br><span class='scene-font-katari'>科学部に所属する秀才のほのか。</span>,<span class='scene-font-katari'>擅长运动但学习不好的渚，</span><br><span class='scene-font-katari'>科学部所属的秀才穗乃香。</span>
52,,<span class='scene-font-katari'>正反対のふたりが出会い、</span><br><span class='scene-font-katari'>親友となるきっかけとなった事件は、</span><br><span class='scene-font-katari'>決して忘れられないものだった。</span>,<span class='scene-font-katari'>完全相反的两人的相遇，</span><br><span class='scene-font-katari'>成为挚友的动机的那个事件，</span><br><span class='scene-font-katari'>是绝对不会忘记的。</span>
54,,ある日突然、<span class='scene-font-spword'>「光の園」</span>からやってきた<br>メップルが<br>私の部屋に飛び込んできて……,那一天突然，从<span class='scene-font-spword'>「光之园」</span>而来的梅普鲁<br>径直飞进了我的房间里……
55,,私は、うちの蔵の中で眠っていた<br>ミップルと出会って……,我是，找到了在我家的仓库里<br>沉睡的米普鲁……
56,,闇の世界ドツクゾーンの住人に襲われて<br>メップルとミップルの力を借りて<br>プリキュアに変身したんだよね。,被黑暗的世界暗之领域的居民袭击，<br>借助梅普鲁跟米普鲁的力量，<br>变身成了光之美少女。
57,,闇の魔物<span class='scene-font-spword'>「ザケンナー」</span>と戦ったり<br>怖い思いもたくさんしたし、<br>悲しい事もあったけど……,跟黑暗的怪物<span class='scene-font-spword'>「萨凯那」</span>战斗<br>有很多可怕的回忆，<br>也有悲伤的事……
59,,喧嘩もしたしね。<br>……でも、楽しい事や嬉しい事は<br>もっといっぱいあった。,也吵过架。<br>……但是，快乐的事跟开心的事，<br>比这要多上不少。
60,,ふふ。でしょ？,呼呼。对吧？
61,,ふぁ……,呼啊……
62,,<span class='scene-font-katari'>そんな話をしていると、</span><br><span class='scene-font-katari'>なぎさの鞄の中で何かが蠢いた。</span>,<span class='scene-font-katari'>伴随着这句话，</span><br><span class='scene-font-katari'>渚的书包里有什么在动。</span>
63,,……ん、ポルンが起きたみたい。,……嗯，看起来保伦醒了。
64,,学校終わったポポ？<br>ポルンと遊ぶポポ！,上完课了吗波波？<br>跟保伦一起玩波波！
65,,うーん……それじゃ、<br>ちょっと公園に寄っていこっか？,嗯……那，<br>顺路去一会公园如何？
66,,わーいポポ！<br>だるまさんが転んだするポポ！,哇波波！<br>要玩不倒翁摔倒啦波波！
67,,なぎさ、勉強は大丈夫ミポ？,渚，学习的事没问题吧米波？
68,,ちょっと落ち込みすぎてたし、<br>気分転換に体を動かすのも<br>いいかな？　……って。,心情有点低落，<br>为了转换心情运动一下身体<br>也挺好的吧？　……之类的。
69,,じゃあ、ポルン。<br>公園にいこうか。<br>メップルたちも……,那，保伦。<br>要去公园吧。<br>梅普鲁你们也……
70,,…………,…………
71,,……ポルン？<br>急に黙ってどうしたの？,……保伦？<br>怎么突然不说话了？
78,,プリキュラたちよ、緊急事態じゃ！,光之美女啊，有紧急事态！
79,,これは……<br>ポルンを通じて、<br>光の園の長老が連絡してきたメポ！,这是……<br>通过保伦来传达的，<br>光之园的长老来的联络梅波！
80,,長老が！？,長老来的！？
81,,っていうかプリキュ「ア」だっつーの！,话说是光之美「少女」啊！
82,,緊急事態って、どうしたのかしら？,紧急事态是怎么回事？
83,,大変じゃ！<br>とある世界でドツクゾーンの者の力が<br>急速に膨れ上がってきておる！,出大问题了！<br>有个世界里，有暗之领域的家伙的力量<br>飞快地膨胀成长起来了！
84,,その闇の力は、その世界に満ちた<br>エネルギーを吸収して成長しています。,那个黑暗的力量，在吸收充满那个世界的<br>能量而成长着。
85,,エネルギーを食い尽くせば、<br>その世界は滅び……巨大化した闇の力は<br>更なる獲物を探し始めるでしょう。,在吸尽能量以后，<br>那个世界会毁灭……变得巨大的暗之力量<br>会进一步开始寻找猎物。
86,,そうなればやがて……<br>お前さんがたの住む<span class='scene-font-spword'>「虹の園」</span>にまで<br>被害は広がるじゃろう。,要是变成这样的话……<br>连你们现在所在的<span class='scene-font-spword'>「虹之园」</span>都会被波及到。
87,,そうなる前に<span class='scene-font-spword'>「空の園」</span>へと向かい、<br>悪しき者の成長を食い止めるのじゃ！,要在变成这样以前，前往<span class='scene-font-spword'>「空之园」</span>，阻止邪恶者的成长！
88,,空の園……？,空之园……？
89,,聞いたことあるメポ！<br>虹の園とも光の園とも違う、<br>もうひとつの世界メポ。,我听说过梅波！<br>跟虹之园与光之园都不同的，<br>另外的一个世界梅波。
90,,雲の中にいろんな島が浮いている、<br>不思議な世界ミポ？,在云里面有各种各样的岛屿漂浮着的，<br>不可思议的世界米波？
91,,そうだメポ。ドツクゾーンが<br>あの世界に目をつけたとしたら<br>確かにまずいメポ。,是啊梅波。暗之领域<br>把那个世界作为目标的话，<br>确实很危险梅波。
92,,なぎさ、ボクたちはすぐに<br>空の園へと向かった方がいいメポ！,渚，最好立刻把我们<br>带去空之园那边梅波！
93,,ちょ……ちょっと待ってよ！<br>私たち、明日テストがあるんだってば！,等……等等啊你们！<br>我们明天还有测验的啊！
94,,なに、心配はいらん。<br>虹の園と空の園では<br>時間の流れが異なっておる。,什么，不用担心那个。<br>虹之园跟空之园<br>的时间流动是不一致的。
95,,あちらで長い時間を過ごしたとしても<br>虹の園ではほんの数分の出来事じゃ。,就算在那边度过很长时间，<br>在虹之园相当于过了几分钟。
96,,そういう事じゃなくて！,不是这种问题！
97,,<span class='scene-font-katari'>なぎさの言葉を遮るように</span><br><span class='scene-font-katari'>ポルンから光が放たれる。</span>,<span class='scene-font-katari'>像是要挡住渚接下来的话一样，</span><br><span class='scene-font-katari'>保伦身上发出了光芒。</span>
98,,<span class='scene-font-katari'>そして光に包まれたなぎさたちは</span><br><span class='scene-font-katari'>宙へと浮き始めた。</span>,<span class='scene-font-katari'>然后被光包裹着的渚他们，</span><br><span class='scene-font-katari'>开始浮在空中。</span>
99,,全ての世界の命運は<br>お前たちにかかっておる。<br>頼んだぞプリキュラたちよ。,所有世界的命运<br>都维系在你们身上了。<br>拜托了光之美女啊。
103,,<span class='scene-font-4'>「ア」だっつーの～～～！！</span>,<span class='scene-font-4'>都说了是「少女」～～～！！</span>
104,,あーもー！<br>帰って一夜漬けするつもりだったのに！,啊——真是的——！<br>明明回家还得临阵磨枪的！
106,,<span class='scene-font-4'>ありえなーい！</span>,<span class='scene-font-4'>怎么可能！</span>
107,,<span class='scene-font-katari'>こうして、なぎさたちは</span><br><span class='scene-font-katari'>見知らぬ世界「空の園」へと</span><br><span class='scene-font-katari'>送り込まれる。</span>,<span class='scene-font-katari'>就这样，渚他们被送往了</span><br><span class='scene-font-katari'>未曾见过的世界「空之园」。</span>
108,,<span class='scene-font-katari'>果たして、そこで何が待ち受けていると</span><br><span class='scene-font-katari'>いうのか──</span>,<span class='scene-font-katari'>到底，在哪里有什么等着他们呢——</span>
info,,1,scene_evt181014_cp1_q1_s10
