id,en,jp,trans
0-chapter_name,,第6話 きずな繋いで！光を信じて！,第6話 连接羁绊！相信光明！
0-synopsis,,ポルン奪還の為、決戦の地へ向かう姬塔一行。帝国の研究施設を目指し、島の捜索をする一行だが、不自然なほどの静けさが漂う周囲に不気味さを覚える。ふと足を止めた姬塔は、周囲に帝国兵が潜んでいることを察知すると、気配の元へ蹴りを入れる。奇襲が見破られたポンメルンは、機械兵と共に姬塔達へ襲い掛かってくるのだった。,为了夺回保伦、向着决战之地前进的姬塔一行人。以帝国的研究设施为目标、一行人搜寻者岛屿、察觉到了不自然的安静飘扬在四周。突然停下脚步的姬塔、察觉到四周潜伏着帝国兵、踢向了气息的来源之处。奇袭被看穿的伯梅伦、与机械兵一起袭向了姬塔等人。
11,,…………,…………
12,,…………,…………
13,,<span class='scene-font-katari'>ポルン奪還のため、</span><br><span class='scene-font-katari'>決戦の地へと向かう</span><br><span class='scene-font-katari'>姬塔たち。</span>,<span class='scene-font-katari'>为了夺回保伦、</span><br><span class='scene-font-katari'>向着决战之地前进的</span><br><span class='scene-font-katari'>姬塔一行人。</span>
14,,あの白塗り野郎、<br>好き勝手やりやがって……<br>ただじゃおかねえからな……,那个一身白的混蛋、<br>就这么随意地向我们下手……<br>可不能轻饶了他……
15,,ポルンちゃん、<br>無事でいてください……,保伦酱、<br>一定要平安无事啊……
16,,姬塔も、<br>ルリアもビィも……<br>ポルンのためにありがとうミポ。,姬塔、<br>露莉亚还有阿碧……<br>谢谢你们这么关心保伦～米波。
17,,礼を言うのは、みんなでチビスケを<br>取り戻してからだぜ。,要谢的话、等大家把小鬼头<br>救回来之后再说吧。
18,,はい。できるだけ早く、<br>怖い思いも辛い思いも<br>すぐに忘れられるように……,是的。尽可能快地、<br>为了能马上忘记那些<br>可怕的痛苦的事情……
19,,みんな、すまないメポ。,大家、真是对不住～梅波。
20,,私、ポルンちゃんのことが<br>好きなんです。,我、喜欢<br>保伦酱。
21,,だって、あんなに素直で純真で……<br>とっても素敵じゃないですか。,因为、那样地率直纯真……<br>不是非常地美好吗。
22,,ああ。ガキンチョの癖に<br>ワガママも言わねえようなのって<br>たまにいるからな……,啊啊。明明是个小鬼头<br>却不会自我中心<br>是难得的好孩子哪……
23,,ポルンちゃんに苦しい思い出が残ったら<br>元気をなくしてしまうんじゃないかって<br>思うと、悲しくて……,保伦酱如果就此留下了痛苦的回忆<br>因此丢失了元气满满的样子<br>这样一想、就会非常悲伤……
24,,だからオイラたちも、<br>アイツを助けてやりてえんだ。,因此俺们、<br>也非常想救出那家伙啊。
25,,ありがとう、みんな……,谢谢、大家……
26,,<span class='scene-font-katari'>やがて、グランサイファーの進路上に</span><br><span class='scene-font-katari'>ひとつの島が現れる。</span>,<span class='scene-font-katari'>不久、格兰赛法前进的路上</span><br><span class='scene-font-katari'>出现了一座岛。</span>
27,,きっと、あの島に帝国の<br>実験施設があるはず……,那个岛上、一定有の<br>帝国的研究设施……
28,,あのあと、ヒゲが送り付けてきた<br>手紙にはそう書いてあったな。,那之后、胡子送来的<br>信上是这么写的呐。
29,,きっとあそこにポルンが……<br>いこう、ホワイト、姬塔さん！,保伦一定在那……<br>走吧、雪天使、姬塔！
30,,<span class='scene-font-katari'>グランサイファーは高度を下げ、</span><br><span class='scene-font-katari'>島に接岸する。</span>,<span class='scene-font-katari'>格兰赛法降下高度、</span><br><span class='scene-font-katari'>在岛上降落了。</span>
31,,<span class='scene-font-katari'>そして姬塔たちは</span><br><span class='scene-font-katari'>ポルン奪還のため</span><br><span class='scene-font-katari'>島の捜索をはじめるのだった。</span>,<span class='scene-font-katari'>于是姬塔等人</span><br><span class='scene-font-katari'>为了夺回保伦</span><br><span class='scene-font-katari'>开始了岛的搜索。</span>
36,,ここにチビスケが<br>捕まってるってんだな……,那个小鬼头<br>就被关在这附近……
37,,不自然なくらい静かメポ。,安静地不自然啊～梅波。
38,,ブラック、ホワイト、<br>気をつけてミポ。,黑天使、雪天使、<br>当心点～米波。
