id,en,jp,trans
0-chapter_name,,第5話 返して！大切なルリアの手帳,第5話 还回来！重要的露莉亚笔记
0-synopsis,,ポルンがルリアの日記を元に星晶獣の絵を描いたことをきっかけに、姬塔達の旅の思い出を聞くなぎさとほのか。その中で姬塔とルリアの出会いの話題に触れた折、語りたがらないルリアの表情から心中を察したなぎさ達は話題を変える。一方、ルリアから借りたノートを抱え眠っていたポルンに、ザケンナーの魔の手が忍び寄っていたのだった。,保伦按照露莉亚的日记为蓝本画着星晶兽、以此为契机渚和穗乃香听起了姬塔他们的旅途中的回忆。当说道姬塔和露莉亚相遇的话题时、察觉到露莉亚难以开口的表情、渚改变了话题。另一边、在抱着从露莉亚那借来的笔记本睡着的保伦那、萨凯那偷偷地伸出了罪恶之手。
1,,お絵描きポポ、お絵描きポポ。,画画波波、画画波波。
2,,あ……そっか。私の日記に描いてあった<br>リヴァイアサンとユグドラシルを<br>見たんですね、ポルンちゃん。,啊……原来如此。<br>保伦酱是看到了我的日记里所画的<br>利维坦还有尤格多拉希尔。
3,,なんか、あいつらと戦ったのも<br>ずいぶん昔のことに思えるなあ。,总觉得、和他们战斗的事<br>也放佛是很久很久以前发生的了。
4,,姬塔さんたちの旅も、<br>すごく大変そうなのね。,姬塔们的旅途也是、<br>非常的不容易哪。
5,,なんたって、島についた<br>大星晶獣とまで戦ったもんな。,不管怎么说、<br>也是和岛上的大星晶兽们战斗呐。
6,,ふふ。大変なこともありますけど、<br>とっても楽しい旅ですよ。,嘻嘻。虽说也有不那么轻松的事情、<br>但这是非常愉快的旅程哦。
7,,<span class='scene-font-katari'>ルリアの日記をきっかけに、</span><br><span class='scene-font-katari'>旅の思い出話がはじまる。</span>,<span class='scene-font-katari'>以露莉亚的日记为契机、</span><br><span class='scene-font-katari'>开始说起了旅途中的往事。</span>
11,,<span class='scene-font-katari'>墜落したグランサイファーが</span><br><span class='scene-font-katari'>再び飛び立ち、ティアマトに</span><br><span class='scene-font-katari'>立ち向かった時のこと──</span>,<span class='scene-font-katari'>为了让坠落的格兰赛法再次起飞、</span><br><span class='scene-font-katari'>与提亚马特</span><br><span class='scene-font-katari'>战斗的时候──</span>
17,,<span class='scene-font-place'>バルツ公国</span><span class='scene-font-katari'>に眠るドラフ族の因縁と</span><br><span class='scene-font-katari'>その恨みを晴らすために建造された</span><br><span class='scene-font-katari'>コロッサスとの戦いなど──</span>,<span class='scene-font-katari'>与</span><span class='scene-font-place'>瓦尔兹公国</span><span class='scene-font-katari'>中沉睡着的牛头族的渊源</span><br><span class='scene-font-katari'>及为了复仇而被制造的科罗萨斯</span><br><span class='scene-font-katari'>与科罗萨斯战斗的时候──</span>
21,,<span class='scene-font-katari'>姬塔たちが繰り広げた冒険譚を</span><br><span class='scene-font-katari'>なぎさたちは時に興奮し、</span><br><span class='scene-font-katari'>時に悲しげな表情で聞き入った。</span>,<span class='scene-font-katari'>听着姬塔等人不断展开的冒险故事</span><br><span class='scene-font-katari'>渚等人时而兴奋、</span><br><span class='scene-font-katari'>时而也露出悲伤的表情。</span>
22,,凄いメポ……<br>ボクたちが経験した冒険に<br>勝るとも劣らない大冒険メポ！,好厉害～梅波……<br>和我们经历过的冒险相比<br>只赢不输的大冒险～梅波！
23,,ところで、姬塔とルリアは<br>どんな風に出会ったミポ？,话说回来、姬塔和露莉亚<br>是怎样相遇的呢～米波？
24,,あ……それは……,啊……这个呢……
40,,……内緒です。,……是秘密哦。
41,,ええっ！？　そう言われると気になる！,诶诶っ！？　这样的话就更在意了！
42,,まあ、もともと住んでた島から<br>逃げ出したようなモンだしなぁ……,嘛、从原本居住的岛上<br>差不多是逃出来的感觉呢……
43,,大変なことがあったのね……,遇到了非常糟糕的事情呢……
44,,……ねえなぎさ、<br>あまり立ち入らない方がよさそう。,……吶、渚<br>不要太过深究比较好的样子。
45,,…………,…………
46,,……やっぱり？,……果然是这样？
47,,<span class='scene-font-katari'>ルリアの表情を見て、</span><br><span class='scene-font-katari'>なぎさとほのかは話題を変えた。</span>,<span class='scene-font-katari'>看着露莉亚的表情、</span><br><span class='scene-font-katari'>渚和穗乃香改变了话题。</span>
49,,……あ、そうそう。お掃除する人が<br>お腹を壊して大変なのよね？<br>私たちも手伝えない？,……啊、对了对了。<br>原本负责扫除的人肚子不舒服来着？<br>能让我们来帮忙吗？
50,,姬塔さんたちには<br>お世話になってるし。<br>なんでも言ってよ。,也是受了<br>姬塔和大家不少照顾。<br>有什么尽管说。
51,,体力なら自信あるから、<br>まっかせといて！,体力方面我可是很有自信的、<br>包在我身上！
52,,<span class='scene-font-katari'>なぎさとほのかは半ば強引に</span><br><span class='scene-font-katari'>掃除当番を引き受け、</span><br><span class='scene-font-katari'>持ち場へと向かった。</span>,<span class='scene-font-katari'>渚和穗乃香</span><br><span class='scene-font-katari'>有点强硬地接下了扫除的工作、</span><br><span class='scene-font-katari'>开始去扫除了。</span>
57,,ふんふんふーん♪,呼呼呼ーん♪
58,,なぎさ、ご機嫌ミポ？,渚、心情不错～米波？
59,,お掃除当番を代わったお礼に<br>お菓子を貰えることになったのよね。,作为扫除的奖励<br>收到了糖果的样子。
60,,そう！　こっちで甘い物を<br>食べられるなんて思ってなかったから。,是的！　没想到<br>在这边也能吃到甜食。
61,,まったく、現金だメポ。,真是的、动机不纯～梅波。
62,,ふん！　どうせ私は食いしん坊ですよ！,哼！　反正我就是个贪吃鬼咯！
63,,<span class='scene-font-katari'>そんな話をしながら、船室の掃除をする</span><br><span class='scene-font-katari'>なぎさたちだったが──</span>,<span class='scene-font-katari'>一边这样聊天、渚等人</span><br><span class='scene-font-katari'>打扫着船舱──</span>
64,,……それにしても、<br>やけに掃除がはかどるわね。,……说起来、<br>打扫得很顺利呢。
65,,ポルンに邪魔されてないからメポ。,因为保伦没带捣乱～梅波。
66,,そういえば、どこにいるのかしら？,这么说来、保伦在哪儿呢？
67,,ルリアたちとお絵描きしているうちに<br>お昼寝しちゃったみたいミポ。,好像是在和露莉亚她们画画的时候<br>开始睡起了午觉～米波。
68,,ポルンがいると<br>落ち着いて掃除も出来ないから、<br>昼寝してるくらいが丁度いいメポ。,保伦在的话<br>就没法正正经经地打扫了、<br>午睡地正是好时机～梅波。
69,,ポルンはまだ子供ミポ。<br>寝るのも仕事のうちミポ。,保伦还是个小孩子～米波。<br>睡觉也是工作的一部分～米波。
75,,すぅ……すぅ……ポポ……<br>むにゃむにゃ……,呼……喵……波波……<br>牡扭牡扭……
76,,<span class='scene-font-katari'>当のポルンは、ルリアから借りた</span><br><span class='scene-font-katari'>ノートを抱えて眠っていた。</span>,<span class='scene-font-katari'>保伦、正抱着从露莉亚那</span><br><span class='scene-font-katari'>借来的笔记本睡着。</span>
86,,<span class='scene-font-2'>ザケンナ、ザケンナ……</span>,<span class='scene-font-2'>萨凯那、萨凯那……</span>
87,,ザケンナー……,萨凯那ー……
88,,<span class='scene-font-katari'>無防備なポルンを見下ろし、</span><br><span class='scene-font-katari'>ザケンナーは手を伸ばした。</span>,<span class='scene-font-katari'>俯视着毫无防备的保伦、</span><br><span class='scene-font-katari'>萨凯那伸出了罪恶之手。</span>
info,,1,scene_evt181014_cp5_q2_s10
