id,en,jp,trans
0-chapter_name,,第3話 みんなの船はみんなの仲間？,第3話 大家的船是大家的伙伴？
0-synopsis,,,なぎさとほのかは、団員達が他の世界から来た自分達のことを自然に受け入れてくれたことに安心する。ベッドに身を横たえ、ルリア達の話を思い出しながらグランサイファーに改めて挨拶するなぎさ達。一緒にいられる時間は短くとも、せっかく出会えた仲間との時間を大事にしようと、なぎさ達は心に決めるのだった。,渚和穗乃香、对团员们自然地接受了来自异世界的他们的事情感到安心。上床躺下之后，一边回想着露莉亚她们所说的话，渚们再一次向格兰赛法打了声招呼。虽然能在一起的时间很短、还是好好珍惜和难得邂逅的伙伴们在一起的时间吧、渚她们这样下定了决心。
1,,<span class='scene-font-katari'>艇の中を見て回り、</span><br><span class='scene-font-katari'>団員たちに挨拶をしているうちに</span><br><span class='scene-font-katari'>辺りはすっかり暗くなっていた。</span>,<span class='scene-font-katari'>艇の中を見て回り、</span><br><span class='scene-font-katari'>和团员们打着招呼的时候</span><br><span class='scene-font-katari'>天色完全暗了下来。</span>
2,,<span class='scene-font-katari'>食事を済ませたなぎさとほのかは</span><br><span class='scene-font-katari'>寝床を整えるため、</span><br><span class='scene-font-katari'>艇の空き部屋を訪れた。</span>,<span class='scene-font-katari'>吃完了饭的渚和穗乃香</span><br><span class='scene-font-katari'>为了整理睡觉的地方、</span><br><span class='scene-font-katari'>来到了船上空着的房间。</span>
3,,晩ご飯、おいしかった～！<br>お腹いっぱい！,晚饭、真是好吃啊～！<br>肚子好饱！
4,,おいしかったね。<br>私もちょっと食べすぎちゃった。,是啊。<br>我也有点吃撑了。
5,,今日はオムプも張り切ってくれて<br>とっても満足だメポ！,今天欧姆普也鼓足了劲<br>非常的满足梅普！
6,,「空の園」の料理を<br>見よう見まねでおいしく作って、<br>さすがオムプミポ！,看着「空之园」的料理<br>模仿着做出来、<br>不愧是欧姆普米普！
7,,すぅ……ポポ……,嘶……波波……
8,,ポルンもはしゃぎ疲れて<br>寝ちゃったみたい。,保伦也闹累了<br>睡着了的样子。
9,,ポルンは<br>団員さんに大人気だったもんね！,保伦<br>在团员中很受欢迎啊！
10,,魔法で動くぬいぐるみだって<br>すっかり思い込んでる子もいたね。<br>まあ、気持ちはわかるけど。,一直以为是靠魔法驱动的布娃娃<br>对此深信不疑的人也有呢。<br>嘛、那个心情我也懂啦。
11,,むぅ～<br>僕たちはぬいぐるみじゃないメポ！,姆～<br>我们才不是布娃娃梅普！
12,,メップルとミップルは<br>コミューンの姿だったから、<br>機械好きな団員さんに人気だったわね。,米普鲁和梅普鲁<br>因为是控制器的外表、<br>很受喜欢机械的团员欢迎呢。
13,,機械じゃないって<br>説明するのが大変だったミポ……,为了说明不是机械<br>真是不容易米普……
14,,でも、<br>コミューンのハートが可愛いって<br>褒めてもらえてうれしかったミポ！,但是、<br>被夸奖<br>控制器的爱心很可爱了梅普！
15,,旅の一団って聞いて<br>最初はどんな人たちがいるのか<br>想像がつかなかったけど……,听说是旅行的一个团<br>最开始还想象不到都是些<br>什么样的人……
16,,色んな人たちがいて、<br>みんな優しくて、安心したわ。,有各种各样的人在、<br>大家都很温柔、真是安心了。
17,,他の世界から来た私たちのことも<br>自然に受け入れてくれたし、<br>包容力あるなーって感じだよね。,从其他世界来的我们也<br>被自然地接受了、<br>能感受到包容力呢。
18,,姬塔さんたちと一緒なら、<br>「空の園」でも楽しく過ごせそう！,和姬塔们一起的话、<br>在「空之园」的日子也能开心的度过的样子！
19,,そうだね！,就是啊！
25,,<span class='scene-font-katari'>貸し与えられたベッドにシーツを敷き、</span><br><span class='scene-font-katari'>なぎさはその上に背中を投げ出す。</span>,<span class='scene-font-katari'>在借来的床上铺好被子、</span><br><span class='scene-font-katari'>渚将身体朝上甩到了床上。</span>
26,,<span class='scene-font-katari'>耳を澄ませると、</span><br><span class='scene-font-katari'>ゆったりと心地よいプロペラの音が</span><br><span class='scene-font-katari'>遠くから聞こえてきた。</span>,<span class='scene-font-katari'>仔细一听、</span><br><span class='scene-font-katari'>恬静而舒心的螺旋桨的声音</span><br><span class='scene-font-katari'>远远地传来。</span>
27,,いい音……<br>すごく落ち着く。,声音真好听……<br>很让人安心。
28,,…………,…………
