id,en,jp,trans
4,,ポポー！<br>ポポポポポポポポポ～～！！,波波ー！<br>波波波波波波波波波～～！！
11,,ポルン、おーい、聞こえるか？,保伦，喂，听得到吗？
12,,長老ポポ！！<br>光の園からポポ！,長老波波！！<br>光之园来的波波！
13,,へぇ、ポルンの体から<br>向こうの声が聞こえてきてんのか！,嘿，能够从保伦的身体<br>听到对面的声音吗！
14,,ほほぅ！<br>その声は空の園に住む、<br>えっと……,呵呵！<br>这个声音是空之园那边的，<br>那个……
15,,オイラはビィってんだ！<br>よろしくな！,俺是碧！<br>多指教啦！
16,,私はルリアです。<br>チョーローさん、初めまして！,我叫露莉亚。<br>长老先生，初次见面！
17,,ふむ……そうかそうか……<br>メップルミップルたちが<br>世話になっておるのぅ。,呼姆……这样啊这样啊……<br>梅普鲁跟米普鲁他们<br>受你们关照了。
18,,長老、一体何があったの？,长老，发生了什么吗？
19,,その声はプリキュラの！<br>ようこさんにけいこさんじゃったな！,这个声音是光之美女的！<br>洋子跟惠子嘛！
20,,全然違うじゃねえか！！,这完全说错了啊！！
21,,しかもプリキュ「ラ」って、<br>このじいちゃん、大丈夫か……？,而且都说了是光之美「少女」了，<br>这老爷爷，还行吗……？
22,,長老、何か大事なお話が<br>あったミポ？,长老，有什么重要的事情<br>要说吗米波？
23,,おお、そうじゃ！<br>空の園のキクウシたちに<br>クイーンからの伝言があったんじゃ。,噢噢，是了！<br>女王有话要对<br>空之园的骑空士们说。
24,,キクウシたちの持つ光の精神は、<br>いずれプリキュラたちの美しき魂に<br>力を与えることとなるじゃろう。,骑空士们拥有的光之精神，<br>还有光之美女们的美丽的灵魂<br>都同样能赋予你们力量。
25,,今こそプリキュラたちと共に<br>空の園に巣食う陰謀を止め、<br>世界を救ってくれ！,现在正该跟光之美女们一起，<br>阻止空之园的阴谋，<br>拯救世界吧！
26,,よいな？<br>エリカさんにカンタくん！,好吗？<br>艾丽卡跟康太君！
27,,なんじゃそりゃ？<br>オイラたちは<br>ルリアとビィだぜ？,那是个啥？<br>俺们是<br>露莉亚跟碧哦？
28,,それにしても、世界を救うって……<br>なんか話でかいな……,而且啊，拯救世界什么的……<br>这是说什么啊……
31,,ポポポポ……,波波波波……
32,,長老、光の園の話を<br>聞かせてポポ～！,长老，想要听光之园的事情波波～！
33,,光の園と話をするには<br>強い力が必要メポ。<br>だからあまり長くは続けられないメポ。,跟光之园的对话<br>是需要很强的力量的梅波。<br>所以不能说很长的梅波。
34,,だとしても、ちょっと短くない？<br>空の園にいるせい？,即使如此，这也短了点吧？<br>因为是在空之园？
35,,よくわからないけど……<br>ポルンのためにも、<br>早く帰らないといけないわね。,虽然不明白……<br>就算是为了保伦，<br>也一定要早点回去呢。
info,,1,scene_evt181014_cp9_q1_s10
