id,en,jp,trans
0-chapter_name,,ひと安心？黒い野望はつづく,暂时安心？黑暗的野心仍将继续
0-synopsis,,姬塔達の猛攻を受け追い詰められたピーサードは、ブラックとホワイトが放った「プリキュア?マーブル?スクリュー」により敗北を喫し、逃げていった。ピーサードが去ったことにより村人達の石化も解け、ひとまずは一件落着だと食事処で腹ごしらえする一行。しかしその数日後、ピーサードはとある帝国軍の拠点で復讐への闘志を燃やしているのだった。,受到姬塔一行的猛攻走投无路的皮萨德因为Black和White释放的「光之美少女 亮晶晶黑白回转」而败北逃走了。因为皮萨德败走的缘故，村民们的石化也被解开，事态暂时算是解决了，于是一行人为了填饱肚子而来到了饭店。然而数日后，在帝国军的某处据点里，皮萨德燃起了复仇的斗志。
1,,ぐぅ……！,咕……！
4,,<span class='scene-font-katari'>姬塔たちの猛攻を受け、</span><br><span class='scene-font-katari'>ピーサードは体勢を立て直そうと</span><br><span class='scene-font-katari'>一度空へ退避する。</span>,<span class='scene-font-katari'>受到姬塔一行的猛攻，</span><br><span class='scene-font-katari'>皮萨德为了重整态势</span><br><span class='scene-font-katari'>而暂时退回到了空中。</span>
5,,今よ！,趁现在！
6,,うん！,嗯！
7,,<span class='scene-font-katari'>ふたりは固く手をつなぎ、</span><br><span class='scene-font-katari'>確たる意志を持って唱える。</span>,<span class='scene-font-katari'>两人紧紧地牵住手，</span><br><span class='scene-font-katari'>抱着明确的意志咏唱了起来。</span>
8,,<span class='scene-font-4'>ブラックサンダー！</span>,<span class='scene-font-4'>黑色雷电！</span>
9,,<span class='scene-font-4'>ホワイトサンダー！</span>,<span class='scene-font-4'>白色雷电！</span>
11,,<span class='scene-font-katari'>どこからともなく</span><br><span class='scene-font-katari'>黒と白の稲妻が放たれ、</span><br><span class='scene-font-katari'>プリキュアたちの手に収まる。</span>,<span class='scene-font-katari'>不知从哪里出现了</span><br><span class='scene-font-katari'>黑白的闪电，</span><br><span class='scene-font-katari'>然后被光之美少女们握在了手里。</span>
13,,プリキュアのうつくしき魂が！,光之美少女的圣洁灵魂！
14,,邪悪な心をうちくだく！,将彻底毁灭邪恶之心！
16,,<span class='scene-font-5'>プリキュア</span>,<span class='scene-font-5'>光之美少女</span>
17,,<span class='scene-font-5'>マーブル</span>,<span class='scene-font-5'>亮晶晶</span>
18,,<span class='scene-font-5'>スクリュー！！</span>,<span class='scene-font-5'>黑白回转！！</span>
21,,<span class='scene-font-katari'>ふたりの拳から放たれた</span><br><span class='scene-font-katari'>黒と白の光が渦を巻きながら突き進み、</span><br><span class='scene-font-katari'>空中のピーサードを呑みこむ。</span>,<span class='scene-font-katari'>从两人的手中释放出的</span><br><span class='scene-font-katari'>黑与白的光芒旋转着向前突进，</span><br><span class='scene-font-katari'>吞没了空中的皮萨德。</span>
23,,<span class='scene-font-4'>うぉぉおおぉぉおおお！！！！</span>,<span class='scene-font-4'>喔喔喔喔喔！！！！</span>
27,,<span class='scene-font-katari'>プリキュアの必殺技を前に</span><br><span class='scene-font-katari'>敗北を喫したピーサードは</span><br><span class='scene-font-katari'>遥か上空へと逃げていくのだった。</span>,<span class='scene-font-katari'>在光之美少女的必杀技面前，</span><br><span class='scene-font-katari'>皮萨德败北下来，</span><br><span class='scene-font-katari'>朝着遥远的上空逃去。</span>
33,,石像にされたやつらが<br>元に戻っていくぜ！,被变成石像的人们<br>也在恢复原样！
34,,よかった……,太好了……
35,,うん……,嗯……
37,,ああ……お腹空いた……,啊啊……肚子饿了……
38,,お昼、まだ食べてませんもんね。<br>もう村も大丈夫そうですし、<br>食べに行きましょうか！,毕竟还没有吃午饭呢。<br>村子好像也没事了，<br>我们去吃东西吧！
39,,さんせー！,赞成ー！
45,,<span class='scene-font-katari'>食事処に入った一行は</span><br><span class='scene-font-katari'>次々と運ばれてくる料理に</span><br><span class='scene-font-katari'>舌鼓を打つ。</span>,<span class='scene-font-katari'>进入饭店的一行人</span><br><span class='scene-font-katari'>因为接连不断送来的美食</span><br><span class='scene-font-katari'>而满足不已。</span>
46,,もぐもぐ……<br>おいしいですね！,呜咕呜咕……<br>真好吃啊！
47,,ええ！<br>この島の味付け、<br>イタリアンみたいでとってもおいしい！,嗯！<br>这座岛的风味<br>像是意大利一样真是好吃！
48,,なぎさが頼んだ料理は<br>なんだメポ？,渚点的菜<br>是哪一个啊梅普？
49,,この島特産の野菜を使った<br>名物料理だって！<br>なんか見た目、たこ焼きっぽくない？,说是用了这座岛特产的野菜的<br>有名菜品！<br>看上去是不是有点像章鱼烧？
50,,<span class='scene-font-katari'>なぎさの目の前に置かれた皿には</span><br><span class='scene-font-katari'>白くて丸い野菜の上に</span><br><span class='scene-font-katari'>茶色いソースがかかっている。</span>,<span class='scene-font-katari'>在渚面前的盘子里装着的</span><br><span class='scene-font-katari'>白色的圆圆的蔬菜上</span><br><span class='scene-font-katari'>淋着一些咖啡色的酱汁。</span>
51,,小さくて可愛らしいお野菜ミポ～<br>どんな味がするか聞かせてミポ！,小小的很可爱的蔬菜呢米普～<br>尝一尝告诉我味道嘛米普！
52,,それじゃあ早速……<br>あむっ！,那就让我来尝尝吧……<br>啊唔！
53,,んぐ……<br>う……うぅ……,唔咕……<br>唔……呜呜……
54,,なぎさ？<br>変な顔してるポポ。,渚？<br>你表情很怪哦啵啵。
55,,これ……<br>玉ねぎの味がする……,这个……<br>有股洋葱的味道……
