id,en,jp,trans
0,,まさか、ピーサードが<br>復活するなんてね……,没想到，皮萨德<br>居然会复活……
1,,ええ……<br>あの人と戦ったのも<br>ずいぶん昔のことのようね。,嗯嗯……<br>跟那个人战斗的事<br>就像是很久很久以前的事了呢。
2,,あの頃は<br>プリキュアになったばかりで、<br>私たちもまだ戸惑ってたし。,那个时候，<br>光是变成光之美少女，<br>我们就已经很困惑了。
3,,同じクラスになったばかりだったし、<br>まだ「美墨さん」「雪城さん」って<br>呼び合ってたわね。,难得彼此都在一个班级，<br>还以「美墨同学」「雪城同学」<br>来叫着对方呢。
4,,そうそう！<br>今考えるとちょっと変な感じだね。,是啊是啊！<br>现在这么一想还挺奇怪的。
5,,ふたりが大喧嘩したのも<br>その頃だったメポ。,两人吵了一场架<br>也是那个时候啊梅波。
6,,ほのかがプリキュアを<br>やめようとした時は、<br>どうなるか本当に心配だったミポ。,穗乃香说不要做<br>光之美少女了的时候，<br>真的好担心会变成怎样米波。
7,,ごめんね、<br>あの時は私もいっぱいいっぱいに<br>なっちゃってて……,抱歉呢，<br>那个时候我也变得很苦恼……
8,,プリキュア解散の危機なんてことも<br>あったけど、あの喧嘩があったからこそ<br>ほのかとぐっと近づけたと思う。,虽然说伴随着光之美少女解散的危机之类的<br>但是正因为那次吵架，<br>我觉得跟穗乃香一口气拉近了很多距离。
9,,これって、<br>雨降って地団駄を踏むってやつだよね！,这就是所谓的，<br>不踩不相识吧！
10,,それを言うなら、<br>雨降って地固まる、でしょ……,那样说的话，应该是<br>不打不相识吧……
11,,あははは！<br>惜しい！,啊哈哈哈！<br>就差一点了！
12,,もう……<br>……ふふふ。,真是的……<br>……呼呼呼。
info,,1,scene_evt181014_cp8_q1_s10
