id,en,jp,trans
0-chapter_name,,第5話 返して！大切なルリアの手帳,第5話 还回来！重要的露莉亚笔记
0-synopsis,,ポルンの声を聞きつけ、発着場に駆け付けたなぎさ達。そこにはポルンからルリアのノートを盗んだ小さなザケンナーと、それを追うポルンの姿があった。なぎさとほのかはすぐにプリキュアに変身し、後を追いかける。ザケンナーの向かった先ではポルンがポンメルンに捕われてしまっており、ポルンを救うべく姬塔達は剣を抜くのだった。,听到保伦的声音、赶往起落坪的渚等人。可以看到的是从保伦那偷取了露莉亚的笔记本的小小的萨凯那、以及追赶着它的保伦的身影。渚和穗乃香立刻变身成了光之美少女、追了上去。在萨凯那前进的方向上伯梅伦抓住了保伦、这时为了救出保伦姬塔等人挺身而出。
0,,<span class='scene-font-4'>ポポー！！</span>,<span class='scene-font-4'>波波ー！！</span>
1,,……ん？,……嗯？
2,,何があったのかしら？,发生了什么？
8,,ちょっと！<br>待ってください！,等等！<br>快停下！
9,,ザケンナー！,萨凯那！
10,,出やがったなザケンナー！<br>ちょこまか逃げやがって！,出现了萨凯那！<br>东躲西藏到处乱跑！
11,,ポルンの絵ポポ！<br>返すポポー！,保伦的画～波波！<br>还回来～波波！
13,,……え？　何が起きてるの？,……诶？　发生了什么？
14,,小さなザケンナーが<br>ルリアさんの手帳を盗んだの？,小小的萨凯那<br>偷走了露莉亚的笔记本？
15,,ちょっとメップル！<br>いつもみたいに邪悪な気配に<br>気付かなかったの！？,喂喂梅普鲁！<br>又一如既往地<br>没注意到邪恶的气息！？
16,,そんなこと言われても、<br>掃除に一生懸命で<br>気付かなかったメポ。,就算你这么说、<br>我在认真地打扫<br>没有注意到～梅波。
17,,ふたりとも、<br>そんなこと言ってる場合じゃないミポ！<br>はやく変身するミポ！,你们俩、<br>不是讨论这种事的时候了～米波！<br>快点变身～米波！
18,,<span class='scene-font-4'>ザケンナー！</span>,<span class='scene-font-4'>萨凯那！</span>
34,,デュアル・オーロラ・ウェイブ！,双重・极光・波动！
42,,光の使者・キュアブラック！,光之使者・黑天使！
44,,光の使者・キュアホワイト！,光之使者・雪天使！
49,,<span class='scene-font-4'>ふたりはプリキュア！</span>,<span class='scene-font-4'>我们是光之美少女！</span>
50,,闇の力の僕たちよ！,你们这些暗黑势力的恶徒！
51,,とっととおウチにかえりなさい！,还不快点给我滚回去！
52,,…………,…………
53,,あれ？　ザケンナーの奴は<br>どこ行っちまったんだ？,啊类？　萨凯那那家伙<br>跑哪去了？
54,,もしかして……<br>逃げちゃったんですか？,难道说……<br>跑掉了吗？
55,,もう！　せっかく変身したのに<br>どうして逃げたりすんのよ！,真是的！　难得变身了<br>为什么要逃走啊！
56,,追いかけるわよ、ブラック！,要追上去了、黑天使！
57,,邪悪な気配を感じるメポ！<br>きっと逃げたのはあっちメポ！,能感受到邪恶的气息～梅波！<br>一定是往那边逃了～梅波！
58,,気をつけるミポ、<br>邪悪な気配はひとつじゃないミポ！,要小心一点～米波、<br>邪恶的气息并非只有一个～米波！
64,,ザケンナ、ザケンナ！,萨凯那、萨凯那！
66,,待つポポ！<br>ノート返すポポ！,等等～波波！<br>把笔记本还回来～波波！
71,,ポポ！？,波波！？
72,,おやおや……<br>目的の物が手に入ったかと思えば、<br>とんだ収穫がありましたネェ……,哦呀哦呀……<br>正以为拿到了目标物呢、<br>没想到还有额外的收获呢……
73,,それはルリアとポルンのポポ！<br>返すポポ！,这是露莉亚和保伦的～波波！<br>还来～波波！
74,,返すわけにはいきませんヨォ！？<br>これは我々の作戦にとって<br>重要な意味を持ちますからネェ！,怎么可能还给你！？<br>这是对我们的作战而言<br>有着非常重要的意义的东西呢！
75,,あの忌々しいガキどもを始末するための<br>大事な大事な材料なんですヨォ……,这是为了除掉那些不吉利的小鬼们<br>而准备的非常重要的材料……
76,,ポ……！？,波……！？
78,,なんならお前にも見せてやりますヨォ。<br>奴らが無残にも敗北する瞬間を、<br>ですネェ。,那么也让你看看吧。<br>那些家伙们悲惨地落败的瞬间、<br>呵呵。
79,,クーックックックック……,磕----krkrkrkr……
80,,やめるポポ！<br>離すポポー！,住手～波波！<br>放开我～波波！
82,,待ちなさい！,住手！
83,,おや……<br>噂をすれば、ですネェ……,哦呀……<br>说曹操、呢……
84,,おいヒゲ野郎！<br>そのチビスケを<br>どこに連れてくつもりだ！,喂胡子混蛋！<br>你要把那个小不点<br>带到哪里去！
85,,吾輩たちも光の園の住人とやらに<br>興味がありますからネェ。,我们也对光之园的住民<br>抱有兴趣呢。
86,,プリキュアと行動をともにしている以上<br>これも何か、力を持っているのではと<br>思わずにはいられないんですヨォ。,既然是和光之美少女一起行动<br>这东西也、有着某种力量吧<br>正常人都会这么觉得吧。
87,,ま、帝国の技術を総動員して<br>研究し尽くしてやりますヨォ。,嘛、会动员帝国的所有技术<br>完完全全地研究一下。
88,,…………！,…………！
