id,en,jp,trans
0-chapter_name,,アルビオンの領主,アルビオンの領主
0-synopsis,,順調に大会を勝ち進む一行。決勝が迫る前に辞退しようとしていたところ、他の出場者たちが次々に負傷したため、姬塔たちの決勝進出が決定したとの報せを受ける。その真相は、アルビオンを領地にするため大会に参加したエルステ帝国軍の策略であった。カタリナとの思い出の地であるアルビオンを守るため、ヴィーラはシュヴァリエと共に帝国兵に立ち向かう。,一行人在大会上一路高歌猛进。在已经接近决赛，众人正想退出的时候，突然接到了一个令人惊讶的报告——其他人陆续负伤退赛，自己已经进入了决赛。而这一切，正式帝国军为了将阿尔比昂纳入自己的领地的阴谋。为了守护与卡塔利娜相识之地的阿尔比昂，维拉和骑士一起决定于帝国军一战。
0,,<span class='scene-font-katari'>それから数日後。</span><br><span class='scene-font-katari'>姬塔一行はその日も試合を終え、</span><br><span class='scene-font-katari'>アルビオン城から宿へと向かっていた。</span>,<span class='scene-font-katari'>几天之后。</span><br><span class='scene-font-katari'>比赛结束的姬塔一行人，</span><br><span class='scene-font-katari'>返回了在阿尔比昂城的住处。</span>
1,,なぁなぁ！<br>もしかしてオイラ達、<br>結構いいとこまでいけんじゃねーか！？,那个那个！<br>难不成我们<br>真的是强得不像样嘛！？
2,,私とカタリナお姉様が居るのですから、<br>当然です。,我和卡塔利娜姐姐大人都在，<br>这种结果是理所当然的。
3,,それに姬塔さんの腕も、<br>十分通用するものですし……,而且姬塔的招数<br>也是非常厉害的……
4,,っ！？,嗯！？
5,,ど、どうしたんですか？<br>ヴィーラさん。,怎、怎么了？<br>维拉。
6,,いえ……<br>いま何か、殺気のようなものが……,没事……<br>只是刚才，好像感受到了杀气……
7,,先ほどまで剣を振るっていたんだ。<br>少し神経質に<br>なっているのかもしれないな。,你到刚才还一直在挥剑砍杀啊。<br>是不是有点变得神经质了啊。
8,,そう……ですね。<br>見たところ、周囲に魔物なども<br>居ないようですし……,也许……是这样吧。<br>反正看周围<br>也不像是有魔物的样子……
