id,en,jp,trans
0-chapter_name,,アルビオンの領主,アルビオンの領主
0-synopsis,,次期領主決定戦に参加するため、一行はアルビオン城を訪ねる。兵士たちの歓迎ぶりから、ヴィーラが領主として慕われていたことがうかがえた。決勝戦より前での途中棄権が認められることを確認した一行は、腕試しのため、また大会を盛り上げるため、戦いに挑む。,为了参加下一届领主的决定战，众人来到了阿尔比昂城。从士兵们欢呼雀跃的态度中，就能感受到维拉作为领主收到的爱戴。确认了在决胜战之前可以弃权的众人，为了测试自己的能力，并且也为了给大会捧场，在参加确认上按下了手印。
0,,<span class='scene-font-katari'>姬塔一行は</span><br><span class='scene-font-katari'>次期領主決定戦の参加受付のため、</span><br><span class='scene-font-katari'>アルビオン城を訪れていた。</span>,<span class='scene-font-katari'>姬塔一行人</span><br><span class='scene-font-katari'>为了参加阿尔比昂下一届领主的选拔大会</span><br><span class='scene-font-katari'>来到了阿尔比昂城。</span>
1,,ヴィーラ様！？<br>まさかお越しいただけるとは……<br>もしや、再び領主に……？,维拉大人！？<br>没想到您会大驾光临……<br>难道说，您想再……？
2,,そのつもりは一切ありません。<br>もう私はお姉様のおそばを、<br>片時も離れるつもりはありませんので。,我完全没有那样的念头。<br>我已经决定，<br>再也不会离开姐姐大人半步了。
3,,今回はあくまで<br>騎空団の腕試しと、<br>大会を盛り上げるための参加です。,所以这一次<br>只是为了让大会更加热闹一些<br>作为骑空团参加一下比试而已。
4,,そ、そうですか……,是、是这样啊……
5,,こちら……<br>今回の規定では、<br>途中棄権なども可能なのですよね？,你看一下……<br>根据这次的规定，<br>中途弃权也是没问题的是吧？
6,,決勝戦以外でしたら問題ありません。<br>事実、腕試しにいらっしゃった方も、<br>大勢いますからね。,除了决赛之外都没问题。<br>事实上，有很多人也是抱着<br>想试试自己的本事的态度参加的。
7,,ともあれ、前領主のヴィーラ様が<br>参加してくださるなら<br>盛り上がること間違い無しですよ！,就算如此，只要是前领主维拉大人您<br>肯参加这场大会<br>一定可以让大会的人气一飞冲天的！
8,,ヴィーラは意外と、<br>領主として人気があったんだな！,维拉她作为领主<br>意外的非常受欢迎啊！
9,,領主になったのが不本意だったとはいえ<br>成すべきことを<br>疎かにする性質ではありませんので。,虽然成为领主并不是我<br>的本意，但是领主这个职位<br>本身并不是可以马马虎虎做做了事的。
10,,その件は……本当にすまなかった。,关于这件事……真是十分抱歉。
11,,いやですわ、お姉様……<br>どうぞ、お顔を上げてください。,请不要这样，姐姐大人……<br>请您把头抬起来。
12,,どういう経緯であろうと、<br>いまお姉様と一緒に居られる……<br>それが私にとって一番なのですから。,不管当时如何、<br>至少现在可以和姐姐大人在一起……<br>我只要这样就满足啦。
13,,お……<br>どうやら、さっそく初戦の相手が<br>決まったようですね。,哦……<br>好像，初次对战的对手已经决定了啊。
15,,ふふ……<br>では、前領主の凱旋を、<br>住人達に教えて差し上げましょうか！,呵呵……<br>那么，我就以一场华丽的胜利<br>向众人宣告前领主的凯旋吧！
info,,1,scene_chr135_q2_s10
