id,en,jp,trans
0-chapter_name,,視線の主,视线的主人
0-synopsis,,最近、常に何者かの視線を感じるというヴィーラ。そんな折、魔物が現れヴィーラが剣を振るった時、星晶獣シュヴァリエがヴィーラの元に現れる。視線の正体は、ルリアの力によってヴィーラ個人に仕えるようになったシュヴァリエだった。星晶獣の加護を得たヴィーラは、姬塔たちにとってより一層心強い仲間となるのだった。,最近一段时间，维拉总觉得有谁在注视着自己。在一次出行讨伐中，当维拉挥剑斩向魔物的时候，星晶兽修瓦利埃出现在了维拉的身旁。由借露莉亚的力量，修瓦利埃变成了侍奉维拉个人的星晶兽，而最近维拉感受到的奇妙视线，正是源自它。得到了星晶兽加护的维拉变得更加强大，成为了姬塔一行人更加让人感到安心的伙伴。
0,,…………？,…………？
1,,どうした、ヴィーラ？<br>さきほどから、<br>妙に後ろを気にしているが……,怎么了，维拉？<br>从刚才开始，<br>你好像就一直在注意着身后的方向……
2,,いえ……<br>それが、その……,没事……不过……只是……
3,,<span class='scene-font-katari'>よろず屋から、</span><br><span class='scene-font-katari'>魔物の討伐依頼を受け、</span><br><span class='scene-font-katari'>森の中を進む姬塔一行。</span>,<span class='scene-font-katari'>在万事屋接到了魔物讨伐任务的姬塔一行人，</span><br><span class='scene-font-katari'>正在森林中跋涉。</span>
4,,<span class='scene-font-katari'>そんな折、ヴィーラは</span><br><span class='scene-font-katari'>しきりに背後を振り返っては、</span><br><span class='scene-font-katari'>木々の隙間を睨むのだった。</span>,<span class='scene-font-katari'>在这一路上</span><br><span class='scene-font-katari'>维拉频频回头望去</span><br><span class='scene-font-katari'>视线在叶缝林间不断穿梭。</span>
5,,実は先ほどから……<br>妙な視線を感じるんです。,其实从刚才开始……<br>就一直能感受到一股奇怪的视线。
6,,妙な視線を感じる……？<br>この森の中でか？,奇怪的视线？<br>在这片森林当中吗？
7,,いいえ、<br>森の中だけにとどまりません……,不，<br>并不仅是走进这片森林后……
8,,ここ最近、どこに居ようとも、<br>怪しげな視線を感じていて……,最近，无论我在哪里，<br>都能感觉到一股奇怪的视线……
9,,おいおい……<br>そりゃ、疲れてんじゃないのか？,喂喂……<br>是不是你太累了？
10,,そうだな……<br>私もそういう経験には心当たりがある。,这么说来……<br>我也有这样的经历啊。
11,,たまに私室で、<br>妙な視線と怪しげな息遣いを<br>感じることがあってな……,有时我在自己的房间里，<br>我也能感觉到一股奇怪的视线和气息……
12,,だが、考えてみれば、<br>そういう時はだいたい、<br>忙しくて疲れが溜まっているときなんだ。,但是，仔细一想，<br>一般都只是我累得不行的时候才会有这种感觉。
13,,ふふ……<br>お姉様はついつい<br>無理をしがちですから……,呵呵……<br>因为姐姐大人您总是努力过头啊……
14,,そういうときこそ、<br>密に見守って差し上げるのが、<br>私の役目だと自負しておりますので。,正因如此，在这种时候对姐姐大人进行贴身照料才是我的使命，<br>我很自负这个使命。
15,,うん？<br>ふふ……そうか、ありがとう。,是吗？呵呵……这样啊，谢谢。
16,,ヴィーラは本当に<br>絶妙なタイミングで<br>差し入れを持ってきてくれるからな。,维拉真是在绝妙的时间给我送慰问啊。
17,,まるで、<br>私の生活を監視しているんじゃないかと<br>勘繰ってしまいそうになるよ。,甚至会让我偶尔怀疑维拉在监视我的生活呢。
18,,ふふふ……<br>全てはお姉様を想えばこそ、ですわ。,呵呵呵 ……<br>这都是因为我想着姐姐大人啊。
19,,はぁ……<br>まぁ、カタリナのそれはそれとして……,哈……<br>卡塔莉娜那边暂且不提 ……
20,,ヴィーラさん、<br>昨日も夜遅くまで起きてましたよね……,维拉你昨天晚上很晚还没睡吧？
21,,ふふ……<br>趣味の日記に<br>少々、熱が入りすぎてしまいまして……,呵呵……<br>写兴趣之一的日记的时候有点太投入了……
22,,しかし、あの程度の夜更かしなら、<br>日常的にあることですし、<br>どうということはありません。,但是，那种程度的熬夜是很平常的事情，<br>没有什么大不了的。
23,,ですから、勘違いなどではなく……<br>確実に何者かが、<br>私の事を監視しているようです。,所以，这应该不是我多心……<br>确实有某人，在暗中监视着我。
24,,そんな……<br>でも、いったい誰が……？,怎么会……<br>但是谁会做出这种事……？
25,,わかりません……<br>しかし、相当な手練れなのは確かです。,不清楚……<br>不过可以肯定是这方面相当熟练的人。
26,,この私の後をつけ、<br>なおかつ正体を悟らせないなんて……,竟然能够跟在我背后，<br>还不让我发现他的真身……
27,,確かにヴィーラは、<br>そういうことに関しちゃ、<br>人一倍、詳しそうだもんな！,确实在这方面，<br>维拉比一般人了解的多得多啊！
28,,ふふ……<br>それは……どういう意味でしょう？<br>よく考えて、答えて頂けますか？,呵呵……<br>你这句话……是什么意思？<br>能请你谨慎思考一下，然后回答我吗？
29,,あ……<br>いや、えっと……<br>な、なんでもねーぜ……,啊……<br>不，那个什么……<br>没、没什么意思啦……
30,,ふふふ……可笑しなビィさん。<br>でも、少しはお話が通じるようで<br>安心しました。,呵呵呵……碧你真奇怪。<br>不过看来还是可以沟通的，我放心了。
31,,それにしても……<br>人の私生活を覗き見るなど、<br>なんと不躾な犯人なのでしょう……,话说回来……<br>窥探一个人的私生活，<br>犯人真是太没教养了……
32,,まったくだな……<br>誰にだって、人目を気にせず<br>くつろぎたい時があるだろうに……,就是啊……<br>不管是谁，都希望能有个不用在乎他人让自己放松一下的时候啊……
33,,ヴィーラ、<br>もしも部屋でまた妙な視線を感じたなら<br>私のところに来るといい。,维拉，<br>下次你再在房间里感觉有奇怪的视线的话，<br>就到我这里来吧。
34,,そんな……<br>もったいないお言葉ですわ、お姉様……,怎么这样……<br>姐姐大人您太大度啦……
35,,なぁ……<br>オイラそろそろ姐さんが<br>可哀想になってきたんだけどよ……,那个……<br>咱觉得大姐有点可怜了……
36,,ふふ……<br>ねぇ、ビィさん、私は何度も<br>警告するつもりはありませんよ？,呵呵，……<br>喂，碧。<br>我可不会每次都警告你哦？
37,,うう……,呜呜...
38,,むぅ……<br>先ほどから二人は、<br>何の話をしているんだ？,唔……<br>从刚才开始你们两个在说什么啊？
39,,二人だけで<br>分かり合っているようだが……<br>ヴィーラ、君ももしやビィくんを……,好像只有你们两个听明白了对方的意思……<br>维拉，你难道和碧君……
40,,っ！？<br>お姉様っ！　後ろですっ！！,！？<br>姐姐大人！小心身后！ ！
41,,なにっ！？,什么！ ？
43,,お姉様っ！！,姐姐大人！ ！
44,,ふぅ……<br>お姉様、お怪我はありませんか？,呼……<br>姐姐大人，您没受伤吧？
45,,あ、ああ……<br>しかし、ヴィーラ、その格好は……？,哦，啊……<br>但是，维拉，你这身装扮是……？
46,,え……？,嗯……？
49,,はぁ……,哈……
50,,え、えと……<br>えへへ……,呃……那个……<br>诶嘿嘿……
51,,――――♪,————♪
52,,<span class='scene-font-katari'>窮地を脱した姬塔一行は、</span><br><span class='scene-font-katari'>無事依頼を終え、</span><br><span class='scene-font-katari'>グランサイファーへと戻っていた。</span>,<span class='scene-font-katari'>平安度过危机的姬塔一行人</span><br><span class='scene-font-katari'>顺利的完成了讨伐魔物的任务</span><br><span class='scene-font-katari'>返回了格兰赛法。</span>
53,,はぁ……<br>つまり、こういうことなのですね？,哈……<br>总之，就是这样一回事吧？
54,,ルリアちゃんがアルビオンで、<br>シュヴァリエの力を吸収し、<br>領主を縛る制約を書き換えた際に……,露莉亚在阿尔比昂吸收修瓦利耶的力量，br>改写束缚领主的制约的时候……
55,,どういうわけかシュヴァリエは、<br>アルビオン領主ではなく私個人を、<br>主とするようになってしまった、と……,出于某种原因，修瓦利耶并没有追随阿尔比昂的领主，而是认定我个人为主人了……这样么……
56,,ど、どうもそうみたいです……<br>てへへ……,好、好像是这样…… ……<br>诶嘿嘿……
57,,――――♪,——♪
58,,はぁ……<br>私がここ最近、感じていた視線は、<br>シュヴァリエのものだったのですね……,哈……<br>所以最近我所感受到的视线，<br>全是来自修瓦利耶你咯……
59,,まったく……<br>どうしたものでしょう……,真是的……<br>这可怎么办……
60,,――――♪,——♪
61,,せっかくだし、<br>このまま旅に<br>連れていけばいいんじゃねーか？,反正已经这样了<br>干脆带着它一起去旅行好了？
62,,ですね！<br>シュヴァリエはヴィーラさんのそばを、<br>離れたくないみたいですし。,对啊！<br>修瓦利耶似乎也不想<br>离开维拉半步呢。
63,,し、しかし……<br>こんな……妙に馴れ馴れしく、<br>絡みついてきて……,但、但是……<br>这样的……莫名其妙的就亲昵我，缠着我……
64,,――――♪,——♪
64-sel1_txt,,<span class='scene-font-katari'>お似合い</span>,还挺般配的
64-sel2_txt,,<span class='scene-font-katari'>ちょっと邪魔そう</span>,看起来有点碍事
65,,た、確かに、一時的とはいえ、<br>アルビオンの領主を<br>務めていましたからね……,的、的确，虽然只是一段时间，但我也确实做过阿尔比昂的领主。
66,,しかし、それは過去の話であって、<br>いまはもう……,但是，那已经是过去的事情了。<br>现在的我已经……
67,,そ、そうです！<br>こうもまとわりつかれては、<br>流石に邪魔と言わざるを……,没、没错！<br>像这样缠在我身边，不得不说有点碍……
68,,まぁまぁ……いいんじゃないか？<br>一緒に連れて行っても。,算了算了……<br>带上它一起也无所谓吧？。
69,,シュヴァリエを纏った君は、<br>敵に回すと恐ろしいが……,带着修瓦利耶的你成为敌人的话很可怕……
70,,味方になれば、<br>普段以上に頼もしいからな。<br>先ほど、私も命を救われたわけだし……,但是如果是自己人的话，比平常更加可靠。<br>而且刚才还救了我……
71,,――――♪,——♪
72,,んん……,嗯……
73,,まぁ……<br>お姉様がそこまで言うのなら、<br>仕方がありません……,好吧……<br>姐姐大人都这样说了，那我也只好从命了。
74,,主の剣として、盾として……<br>これからまたしばらくの間、<br>私に仕えて頂けますか？,作为主人的利剑、作为主人的坚盾……<br>从现在开始的一段时间，<br>你愿意奉我为主吗？
75,,――――♪,——♪
76,,そう……<br>ふふ、それじゃあ、<br>よろしくお願いね、シュヴァリエ。,是吗……<br>呵呵，那么，<br>请多指教了，修瓦利耶。
77,,<span class='scene-font-katari'>嬉しそうにはしゃぐシュヴァリエに、</span><br><span class='scene-font-katari'>ヴィーラもわずかに表情を崩す。</span>,<span class='scene-font-katari'>修瓦利耶看上去欢欣雀跃、</span><br><span class='scene-font-katari'>维拉也稍微露出了笑容。</span>
78,,<span class='scene-font-katari'>アルビオンの領主として、</span><br><span class='scene-font-katari'>君臨し続けたその力は、</span><br><span class='scene-font-katari'>星を巡る旅路を力強く支えるのだった。</span>,<span class='scene-font-katari'>作为阿尔比昂领主君临于世的这股力量，</span><br><span class='scene-font-katari'>强有力地支持着众人围绕着星的旅途。</span>
info,,1,scene_fate_chr135_ep1
