id,en,jp,trans
0-chapter_name,,アルビオンの領主,阿尔比昂的领主
0-synopsis,,帝国兵を退け歓声を一身に受けるカタリナとヴィーラは、６年前の出来事を回想する。過去に叶わなかった真剣勝負をこの場で再現しようと提案するヴィーラに応え、カタリナは剣を抜くが、ヴィーラは冗談だと笑う。カタリナの本気の表情を見て満足したというヴィーラに対し、戸惑いを感じながらも一行は旅を続けるのだった。,击退了帝国兵的卡塔利娜和维拉，忽然回想起了六年前的往事。为了完成六年前没有完成的决斗，维拉提议在此决斗。而当卡塔利娜下决心拔出剑的时候，维拉却笑着说只是玩笑而已。维拉解释说，只是看到卡塔利娜认真的神情就已经满足了。在众人迷惑的目光中，旅行也在继续。。
0,,<span class='scene-font-katari'>姬塔一行は、</span><br><span class='scene-font-katari'>見事、帝国兵達を退け、</span><br><span class='scene-font-katari'>その思惑を打ち砕く。</span>,<span class='scene-font-katari'>姬塔一行人</span><br><span class='scene-font-katari'>华丽的击败了帝国兵，</span><br><span class='scene-font-katari'>粉碎了他们妄图染指阿尔比昂的念头。</span>
1,,<span class='scene-font-katari'>姬塔一行は観客達から、</span><br><span class='scene-font-katari'>惜しみない称賛と歓声を浴びるのだった。</span>,<span class='scene-font-katari'>而在场的各位观众，</span><br><span class='scene-font-katari'>也丝毫没有吝惜自己的掌声。</span>
2,,まったく……<br>アルビオンが危うく乗っ取られる<br>ところだったというのに……,这帮人真是……<br>明明刚才阿尔比昂还危在旦夕，<br>差一点就被掠夺走了……
3,,やっぱこの街の連中は<br>どっか変わってるんだよなぁ……,果然不管怎么像<br>这个城市的市民都有点怪啊……
4,,…………,…………
5,,お姉様……？<br>いかがなさいました？,姐姐大人……？<br>您怎么了？
6,,ああ、いや……<br>懐かしいな、と思ってな。,啊啊，没什么……<br>只是突然觉得，这种感觉好怀念啊。
7,,この空気、この匂い、この歓声……<br>６年前と、ちっとも変わっていない……,这里的空气、这样的气氛、这种的欢呼……<br>仿佛一晃之间回到了六年前……
8,,……そう、<br>ふふ……そうですね。,啊……<br>呵呵……确实很像呢。
9,,ねぇ、お姉様。<br>実は私、<br>一つ後悔していることがあるんです。,呐、姐姐大人。<br>其实我<br>有一件特别后悔的事情。
10,,うん？<br>どうしたんだ？　急に……,嗯？<br>怎么了？　突然这么严肃……
11,,６年前の領主決定戦のことです。<br>私は以前、あの時の勝負に、<br>後悔はないと申し上げましたよね。,就是六年前的阿尔比昂领主决定战。<br>我之前一直和您说的是，<br>我对那场比试并没有遗憾是吧。
12,,けど……<br>実は一つ、心残りがあるんです。,但是……<br>其实，心里有一点小小的遗憾。
13,,お姉様を敬愛するヴィーラ・リーリエ<br>としてではなく……,并不是作为敬爱姐姐大人您的维拉·莉莉艾……
14,,この地で剣を学んだ<br>一人の騎士として……<br>お姉様と本気で剣を交えてみたかった。,而是作为在此地学习剑术<br>一名独当一面的骑士……<br>想要与姐姐大人您一较高下。
15,,…………,…………
16,,そして、こうも思うんです……<br>もしあの時、再起不能なまでに<br>お姉様を叩きのめしていたなら……,然后，我就在想……<br>如果那个时候，和姐姐大人<br>战斗到倒地不起……
