id,en,jp,trans
0-chapter_name,,第1話 落第学級の非行少年,第1话 不良差生
0-synopsis,,校庭には、「ケッタギア」という乗り物で登校してくる不良生徒達の姿があった。以前は真面目だったが、島の治安悪化により荒んでしまったという不良生徒達を見て、エルモートは不良生徒達を指導する依頼を受ける。こうしてエルモートは不良達の集まる落第学級の担任を任され、初歩的な魔法を学びたいビィも同じ落第学級に入るのだった。,校园内有一群搭乘「脚踏机」而来的不良学生。看着曾经正经，现在因岛上治安恶化而变为不良少年的学生，艾尔蒙德还是接受了指导学生的委托。于是艾尔蒙德成为了差生班的班主任，想学习初级魔法的阿碧也一起来到了差生班学习。
6,,<span class='scene-font-katari'>けたたましい音を響かせながら</span><br><span class='scene-font-katari'>見たこともない乗り物に乗って</span><br><span class='scene-font-katari'>登校してくる生徒達。</span>,<span class='scene-font-katari'>伴随着震耳欲聋的轰鸣，一些学生乘着不曾见过的交通工具来到学校。</span>
7,,<span class='scene-font-katari'>そんな彼らを見て、</span><br><span class='scene-font-katari'>姬塔達は</span><br><span class='scene-font-katari'>互いの顔を見合わせる。</span>,<span class='scene-font-katari'>姬塔等人看看他们，又看看彼此。</span>
8,,やはり、<br>あのような大きな音を聞いたら、<br>驚いてしまいますよね……,声音那么大，果然还是会吓一跳呢……
9,,なぁなぁ、<br>あの派手な乗り物はなんなんだ？<br>オイラ、初めて見たぞ？,喂，那个夸张的交通工具到底是什么？咱还是第一次看见！
10,,あれはケッタギアと言いまして、<br>足でペダルを回すことで二つの車輪が<br>駆動し、走行する乗り物なのです。,那个是脚踏机，用脚踩踏板就能驱动两个车轮开始奔驰。
11,,へー<br>色々あるもんだなぁ。,嗯？还有这种东西啊。
12,,あの派手な飾りや大きな音は<br>一体なんなんでしょうか？,那那些夸张的装饰还有巨响是怎么回事呢？
13,,あれはあの子達の単なる趣味ね☆,那只是他们的兴趣哦☆
14,,ちなみに彼らは、ケッタギアのことを<br>愛情を込めて<span class='scene-font-spword'>“単車”</span>と<br>呼んでいるようです。,他们还包含爱意地把脚踏机称作<span class='scene-font-spword'>“单车”</span>呢。
15,,単車ねェ……<br>なんとも、<br>ゴキゲンな感じじゃねェか……,单车啊……叫的到挺好听……
16,,エルモート先生には、<br>彼らが一堂に集まる落第学級の担任を<br>お願いしたいと思っておりました。,我希望艾尔蒙德老师能担任他们的班主任。
17,,ってことは、<br>あれが荒ンじまったガキどもか。,也就是说，惹麻烦的就是他们吗？
18,,はい……<br>以前は、真面目で優秀な<br>生徒達だったのですが……,是的……但们以前也是认真优秀的学生……
19,,そいつが学院崩壊のあおりを受けて、<br>不良生徒になっちまったってか……,然后他们因学院崩毁而受到冲击，成了不良少年？
20,,…………,
21,,<span class='scene-font-katari'>行き場のない思いを</span><br><span class='scene-font-katari'>発散するかのように、</span><br><span class='scene-font-katari'>騒音を響かせる生徒達。</span>,<span class='scene-font-katari'>这些学生们让噪音轰响着，像在排遣无处宣泄的感情。</span>
22,,<span class='scene-font-katari'>エルモートはそれを、</span><br><span class='scene-font-katari'>思うところがある様子で見つめる。</span>,<span class='scene-font-katari'>艾尔蒙德若有所思地看着他们。</span>
23,,……気が変わった。<br>やれるだけはやってやるよ。<br>だが、期待はすンじゃねェぞ。,……我改变主意了。我尽力而为吧，不过别太期待。
24,,ありがとうございます。<br>どうか生徒達をよろしくお願いします。,太感谢了。那学生们就交给你了。
24-sel1_txt,,<span class='scene-font-katari'>やってくれると思ってた</span>,<span class='scene-font-katari'>就知道你会答应的</span>
24-sel2_txt,,<span class='scene-font-katari'>素直じゃないね</span>,<span class='scene-font-katari'>真不坦率啊</span>
25,,はっ……<br>オマエも俺を買い被り過ぎなンだよ。,哈……你也一样，太高估我了。
27,,あァ！？<br>なンだよ、その妙な笑いはァ……,啊！？干嘛啊，笑成这样……
28,,ふふ……<br>エルモートさんは、<br>なんだかんだで良い人ですもんね。,呵呵……总的来说，艾尔蒙德先生是个大好人呢。
29,,けっ……うるせェな。<br>そンなンじゃあねェ……,切……烦死了。才不是这样。
30,,ああいう荒れ方してる奴らを見ると、<br>昔を思い出して、<br>こっちの気分が悪ィンだよ。,看着这些不良少年，总会想起以前的自己，感觉很不好。
31,,<span class='scene-font-katari'>エルモートが赴任することが</span><br><span class='scene-font-katari'>決まったことを喜ぶように</span><br><span class='scene-font-katari'>始業を知らせる鐘が鳴り響く。</span>,<span class='scene-font-katari'>像在为艾尔蒙德答应赴任感到高兴一般，上课铃声正好响起。</span>
32,,さぁ、エルモート先生☆<br>それじゃさっそく、<br>教室に案内するわねぇ～☆,那么艾尔蒙德老师☆我带你去教室～☆
33,,ビィ君の教室はこちらです。<br>私が案内しましょう。,阿碧的教室在这边，跟我来吧。
34,,あれ？<br>オイラは別の学級なのか？,咦？咱们不是同一个班的吗？
35,,グレア君やアン君達、<br>お知り合いがいる学級の方が<br>いいかと思いましてね。,我想格蕾雅和安所在的班级，对你来说有些熟人会比较好吧。
36,,う～ん……<br>そいつは嬉しいけどよぉ、<br>さすがにレベルが違い過ぎるぜ……,嗯……谢谢你的心意，但咱和她们也差得太多了……
37,,もっと初歩的な学級ってのはねーのか？,没有初级一点的班级吗？
38,,ふむ、初歩的となると、<br>今は落第学級しかないのですが……,嗯，要说初级的班级，现在也只有那个差生班……
39,,先ほど見たような、気性の荒い<br>生徒も多くてですね……<br>候補から除外していたのです。,你刚才也看到了，班里有很多举止粗鲁的学生……所以我没有考虑过这个选项呢。
40,,へへん！<br>オイラだって騎空士だからな！,嘿嘿！再怎么说咱也是骑空士啊！
41,,ちょっとくらい荒れてたって<br>気にしねーぜ！,也不在乎别人举止是不是粗鲁的！
42,,それにエルモートもいるし、<br>どの学級だって勉強はできるからな！,而且艾尔蒙德也在，在那里也能学习的嘛！
43,,ほほほ、心強い。<br>わかりました。<br>ならばそのようにしましょう。,嚯嚯，看来不用我们操心了。那就这么办吧。
44,,じゃ～あ☆<br>他のことは先生達に任せて、<br>ビィくんはしっかり勉強してね☆,那～☆其他事情就交给我们老师，阿碧就好好学习吧☆
45,,わかったぜ！,明白了！
46,,バンバン魔法を<br>使えるようになってみせるから、<br>楽しみにして待っててくれよな！,咱会马上学会魔法的，你们就等着瞧吧！
47,,<span class='scene-font-katari'>姬塔とルリアは、</span><br><span class='scene-font-katari'>やる気に満ちたビィを見送る。</span>,<span class='scene-font-katari'>姬塔和露莉亚目送充满干劲的阿碧离开。</span>
48,,<span class='scene-font-katari'>だが、不良生徒達が集まる</span><br><span class='scene-font-katari'>落第学級がどれほどのものなのか、</span><br><span class='scene-font-katari'>ビィはまだ知る由もなかった──</span>,<span class='scene-font-katari'>然而，此时阿碧还不知道满是不良学生的班级会是什么样——</span>
info,,1,scene_evt180831_cp1_q2_s10
