id,en,jp,trans
0-chapter_name,,第2話 蒼空の向こう側を目指して,第2话 目标是苍穹的彼方
0-synopsis,,夕方、校舎裏で魔法の自主練に励むビィは、ツバサとツバサの仲間であるリンタロウ、タイガに声をかけられる。ケッタギアの事を「単車」と呼ぶツバサ達は、火の魔法で単車のスピードを上げる仕組みをビィに説明する。単車に否定的なビィを見て、ツバサはおもむろにビィを自分の単車の後部シートに乗せると、“烈弩宇威愚”の仲間達と共に走り出すのだった。,傍晚，阿碧在教学楼后练习魔法。这是翼和他的同伴伦太郎、大河向阿碧搭话。他们告诉阿碧，脚踏机，也就是他们口中的「自行车」靠火的魔法就能提升速度。看阿碧还是对自行车没有好印象，翼便把阿碧放在自己的车后座，和“烈弩宇威愚”的伙伴们一起出发。
14,,えいっ、やぁっ！<br>こなくそっ！,嘿！呀！怎么回事！
15,,ちくしょう、もう一回……,可恶啊，再试一次……
16,,<span class='scene-font-5'>でぇいっ！</span>,<span class='scene-font-5'>嘿！</span>
17,,<span class='scene-font-katari'>放課後──</span><br><span class='scene-font-katari'>ビィは校舎裏でひとり、</span><br><span class='scene-font-katari'>魔法の自主練習に励んでいた。</span>,<span class='scene-font-katari'>放学后——阿碧在教学楼后一个人练习魔法。</span>
18,,<span class='scene-font-katari'>するとちょうどそこに、</span><br><span class='scene-font-katari'>ツバサ達が通りかかる。</span>,<span class='scene-font-katari'>这时，翼等人恰好从旁经过。</span>
19,,……あそこで、<br>ひとりでくっちゃべってんの……<br>タヌキトカゲだべ？,……在那儿一个人鼓捣的……是狸猫蜥蜴吗？
20,,迸る情熱を持て余してんスかねェ？,它是在发泄自己喷薄的热情吗？
21,,バーカ。<br>どう見ても、魔法の練習だろうが。,你傻啊。怎么看都是在练习魔法啊。
22,,くっそぉ……<br>何がいけねーのかな……,可恶……到底哪里不对……
23,,オイ、トカゲェ！<br>全然ダメじゃねェかよォ！,喂，蜥蜴！你好像完全不行啊！
24,,へん！　<br>今はダメでも……<br>いつかは出来るようになってやるぜ！,哼！就算我现在不会……总有一天能学会的！
25,,ヒュー！　かっちぇ～！<br>今度一緒にナンパ行くべ～！,吁~！好帅哦~！下次一起去撩妹啊~！
26,,うるせーな……<br>邪魔するなら<br>向こうに行っててくれよ。,烦死了……不要妨碍咱练习，快走开。
